,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
NS-01EO001,35.0,28.0,32.0,36.0,35.0,28.0,30.0,31.0,23.0,32.0,29.0,28.0,28.0,27.0,28.0,29.0,30.0,38.0,29.0,33.0,36.0,30.0,25.0,32.0,27.0,28.0,26.0,31.0,37.0,31.0,28.0,30.0,35.0,35.0,35.0,31.0,36.0,26.0,28.0,33.0
NS-01FA001,40.0,38.0,39.0,37.0,46.0,34.0,32.0,36.0,33.0,43.0,39.0,34.0,41.0,33.0,42.0,43.0,36.0,46.0,40.0,43.0,43.0,39.0,28.0,34.0,32.0,37.0,32.0,39.0,45.0,40.0,47.0,33.0,47.0,40.0,42.0,37.0,45.0,43.0,38.0,47.0
NS-01FB001,39.0,39.0,39.0,32.0,35.0,36.0,31.0,27.0,30.0,42.0,30.0,35.0,39.0,35.0,33.0,34.0,36.0,38.0,33.0,32.0,42.0,35.0,23.0,36.0,33.0,31.0,34.0,24.0,38.0,36.0,30.0,32.0,35.0,37.0,32.0,33.0,38.0,36.0,31.0,36.0
NS-01FB003,16.0,11.0,12.0,13.0,22.0,14.0,15.0,13.0,10.0,11.0,9.0,18.0,13.0,14.0,14.0,13.0,13.0,15.0,9.0,15.0,18.0,19.0,6.0,15.0,14.0,9.0,18.0,13.0,19.0,17.0,15.0,15.0,20.0,21.0,16.0,18.0,12.0,15.0,14.0,17.0
NT-07OB001,5.0,12.0,4.0,3.0,9.0,10.0,9.0,8.0,13.0,10.0,7.0,9.0,7.0,8.0,9.0,6.0,5.0,11.0,12.0,5.0,10.0,12.0,9.0,9.0,7.0,6.0,10.0,5.0,8.0,8.0,6.0,,6.0,5.0,8.0,8.0,6.0,8.0,5.0,
NT-07RD001,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
NT-10EB001,17.0,15.0,16.0,13.0,15.0,14.0,19.0,11.0,15.0,15.0,11.0,17.0,15.0,12.0,15.0,12.0,15.0,12.0,18.0,11.0,13.0,15.0,12.0,12.0,17.0,15.0,15.0,15.0,12.0,15.0,12.0,10.0,16.0,11.0,13.0,16.0,17.0,13.0,,
NT-10FA002,8.0,27.0,9.0,4.0,7.0,15.0,16.0,14.0,13.0,12.0,7.0,15.0,16.0,10.0,13.0,12.0,10.0,16.0,11.0,14.0,13.0,15.0,7.0,12.0,14.0,6.0,11.0,11.0,9.0,10.0,14.0,13.0,11.0,3.0,8.0,16.0,13.0,11.0,13.0,
NT-10LA002,21.0,,14.0,14.0,6.0,12.0,18.0,11.0,14.0,17.0,16.0,11.0,19.0,11.0,14.0,,16.0,14.0,17.0,11.0,15.0,22.0,12.0,18.0,17.0,11.0,14.0,18.0,15.0,17.0,18.0,18.0,14.0,13.0,17.0,18.0,20.0,17.0,,
NT-10LC007,10.0,3.0,12.0,4.0,7.0,7.0,4.0,8.0,3.0,6.0,7.0,5.0,10.0,,8.0,9.0,,6.0,,,,11.0,5.0,10.0,9.0,6.0,5.0,10.0,7.0,8.0,,,7.0,9.0,9.0,11.0,10.0,10.0,,
NT-10MC002,12.0,7.0,12.0,10.0,7.0,10.0,10.0,10.0,,11.0,13.0,9.0,13.0,5.0,8.0,13.0,12.0,9.0,,,12.0,16.0,9.0,18.0,13.0,8.0,8.0,9.0,10.0,13.0,13.0,12.0,10.0,9.0,11.0,11.0,14.0,,,
NT-10ND002,8.0,,12.0,5.0,1.0,,2.0,2.0,2.0,8.0,9.0,4.0,11.0,3.0,8.0,11.0,9.0,9.0,11.0,6.0,7.0,4.0,6.0,9.0,10.0,4.0,12.0,,4.0,5.0,10.0,12.0,6.0,,,,,,,
NT-10PB001,1.0,1.0,1.0,3.0,0.0,7.0,0.0,2.0,0.0,4.0,2.0,0.0,1.0,5.0,5.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,
NU-06LC001,4.0,7.0,3.0,5.0,2.0,4.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0,,,3.0,3.0,5.0,6.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,,,4.0,,,
NU-10RC001,1.0,2.0,3.0,2.0,1.0,2.0,6.0,3.0,4.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,4.0,,,,,,3.0,1.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,,3.0,,,1.0,2.0,,
NV-10244950,2.0,4.0,2.0,6.0,6.0,5.0,2.0,2.0,2.0,2.0,0.0,1.0,4.0,2.0,3.0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,5.0,3.0,1.0,3.0,6.0,1.0,2.0,7.0,5.0,4.0,7.0,0.0,0.0,1.0,2.0,2.0,4.0,1.0
NV-10249300,16.0,9.0,8.0,14.0,11.0,10.0,9.0,9.0,11.0,10.0,11.0,9.0,10.0,15.0,12.0,11.0,14.0,16.0,10.0,14.0,13.0,7.0,9.0,8.0,3.0,13.0,12.0,5.0,4.0,8.0,7.0,10.0,9.0,14.0,9.0,9.0,9.0,10.0,13.0,9.0
NV-10316500,11.0,11.0,9.0,17.0,14.0,9.0,7.0,12.0,8.0,5.0,11.0,10.0,5.0,12.0,11.0,5.0,10.0,9.0,12.0,13.0,6.0,8.0,8.0,5.0,8.0,10.0,7.0,8.0,7.0,6.0,11.0,6.0,12.0,10.0,8.0,12.0,7.0,10.0,9.0,8.0
NV-10329500,15.0,17.0,13.0,15.0,23.0,15.0,12.0,10.0,14.0,20.0,16.0,18.0,9.0,11.0,13.0,16.0,17.0,18.0,14.0,17.0,18.0,18.0,14.0,16.0,7.0,16.0,18.0,15.0,15.0,14.0,17.0,12.0,17.0,18.0,10.0,18.0,8.0,24.0,21.0,10.0
NV-13161500,15.0,15.0,21.0,18.0,7.0,8.0,12.0,13.0,14.0,16.0,11.0,16.0,15.0,14.0,15.0,14.0,20.0,7.0,14.0,16.0,14.0,14.0,14.0,7.0,13.0,12.0,14.0,12.0,14.0,20.0,15.0,13.0,14.0,17.0,10.0,17.0,8.0,,,12.0
NY-01350000,30.0,20.0,30.0,30.0,32.0,24.0,33.0,30.0,22.0,25.0,32.0,38.0,30.0,22.0,14.0,27.0,25.0,35.0,30.0,24.0,29.0,36.0,20.0,33.0,40.0,35.0,29.0,41.0,31.0,33.0,36.0,21.0,31.0,31.0,29.0,29.0,28.0,25.0,28.0,37.0
NY-01350080,,,,,,,,,30.0,27.0,35.0,39.0,25.0,29.0,13.0,25.0,29.0,34.0,26.0,21.0,34.0,38.0,18.0,33.0,37.0,32.0,30.0,38.0,32.0,29.0,39.0,25.0,34.0,32.0,33.0,36.0,26.0,25.0,28.0,43.0
NY-01350140,31.0,24.0,38.0,28.0,34.0,33.0,41.0,36.0,35.0,36.0,41.0,41.0,34.0,35.0,17.0,28.0,33.0,43.0,36.0,31.0,37.0,40.0,23.0,36.0,42.0,38.0,30.0,40.0,41.0,33.0,43.0,33.0,40.0,38.0,33.0,40.0,32.0,32.0,40.0,42.0
NY-01362200,22.0,18.0,23.0,20.0,17.0,13.0,22.0,27.0,20.0,20.0,22.0,23.0,21.0,26.0,16.0,19.0,18.0,25.0,21.0,14.0,24.0,20.0,15.0,21.0,28.0,26.0,19.0,21.0,26.0,24.0,26.0,12.0,22.0,18.0,23.0,20.0,21.0,20.0,18.0,29.0
NY-01365000,32.0,25.0,27.0,25.0,34.0,25.0,33.0,31.0,25.0,31.0,30.0,36.0,28.0,30.0,22.0,32.0,28.0,31.0,29.0,29.0,29.0,30.0,25.0,29.0,34.0,27.0,26.0,40.0,28.0,38.0,34.0,21.0,34.0,29.0,32.0,32.0,32.0,25.0,28.0,37.0
NY-01413500,30.0,22.0,28.0,30.0,26.0,24.0,31.0,31.0,26.0,25.0,35.0,36.0,25.0,30.0,16.0,28.0,26.0,33.0,26.0,22.0,30.0,32.0,21.0,28.0,34.0,31.0,29.0,31.0,31.0,29.0,34.0,25.0,28.0,28.0,31.0,28.0,27.0,24.0,29.0,36.0
NY-01414500,26.0,21.0,21.0,22.0,24.0,25.0,28.0,28.0,21.0,21.0,30.0,32.0,30.0,26.0,16.0,28.0,22.0,29.0,26.0,24.0,27.0,25.0,24.0,29.0,26.0,30.0,24.0,33.0,29.0,26.0,31.0,22.0,30.0,25.0,32.0,34.0,31.0,23.0,31.0,31.0
NY-01415000,28.0,27.0,31.0,29.0,26.0,27.0,32.0,35.0,29.0,23.0,34.0,42.0,29.0,35.0,24.0,28.0,33.0,36.0,30.0,24.0,31.0,28.0,26.0,37.0,34.0,36.0,30.0,33.0,36.0,28.0,36.0,27.0,35.0,36.0,35.0,36.0,34.0,31.0,35.0,41.0
NY-01423000,29.0,22.0,29.0,26.0,27.0,28.0,31.0,30.0,31.0,23.0,34.0,37.0,27.0,33.0,17.0,31.0,33.0,39.0,26.0,24.0,33.0,31.0,22.0,34.0,34.0,34.0,28.0,30.0,35.0,29.0,35.0,26.0,36.0,30.0,32.0,34.0,33.0,29.0,33.0,46.0
NY-01434025,,,,,,26.0,41.0,36.0,32.0,36.0,35.0,43.0,33.0,39.0,26.0,35.0,30.0,43.0,35.0,31.0,39.0,37.0,28.0,36.0,39.0,33.0,30.0,40.0,37.0,40.0,40.0,25.0,35.0,35.0,38.0,36.0,38.0,28.0,31.0,46.0
NY-01435000,32.0,25.0,26.0,27.0,34.0,25.0,38.0,36.0,24.0,30.0,29.0,39.0,29.0,35.0,23.0,34.0,31.0,35.0,30.0,28.0,37.0,34.0,23.0,34.0,36.0,34.0,29.0,34.0,34.0,34.0,35.0,22.0,36.0,32.0,32.0,33.0,37.0,23.0,40.0,40.0
NY-01510000,21.0,27.0,33.0,27.0,26.0,30.0,30.0,36.0,25.0,29.0,31.0,35.0,32.0,44.0,18.0,34.0,28.0,40.0,27.0,22.0,26.0,31.0,19.0,34.0,36.0,37.0,32.0,32.0,32.0,34.0,35.0,31.0,35.0,25.0,36.0,38.0,30.0,29.0,34.0,43.0
NY-04216418,35.0,40.0,48.0,33.0,42.0,38.0,34.0,40.0,43.0,37.0,46.0,46.0,28.0,50.0,31.0,37.0,33.0,36.0,39.0,31.0,34.0,41.0,31.0,37.0,43.0,47.0,34.0,54.0,27.0,38.0,43.0,35.0,35.0,33.0,40.0,43.0,38.0,34.0,51.0,47.0
NY-04221000,31.0,35.0,32.0,30.0,31.0,35.0,23.0,33.0,34.0,24.0,30.0,35.0,20.0,39.0,21.0,33.0,26.0,30.0,32.0,32.0,27.0,28.0,25.0,32.0,37.0,43.0,29.0,35.0,28.0,33.0,38.0,36.0,37.0,37.0,31.0,38.0,35.0,30.0,40.0,46.0
NY-04224775,28.0,28.0,43.0,28.0,26.0,32.0,27.0,31.0,32.0,26.0,34.0,39.0,25.0,41.0,26.0,37.0,31.0,28.0,37.0,28.0,27.0,36.0,23.0,36.0,38.0,37.0,31.0,44.0,22.0,33.0,42.0,38.0,35.0,36.0,33.0,32.0,35.0,29.0,35.0,37.0
NY-04233000,27.0,29.0,35.0,26.0,35.0,33.0,25.0,36.0,32.0,28.0,33.0,41.0,34.0,40.0,32.0,34.0,29.0,37.0,41.0,29.0,30.0,34.0,24.0,33.0,38.0,43.0,28.0,38.0,32.0,38.0,47.0,31.0,37.0,,,,,,,
NY-04256000,34.0,35.0,32.0,32.0,32.0,29.0,25.0,35.0,29.0,27.0,30.0,35.0,30.0,32.0,25.0,31.0,28.0,28.0,33.0,28.0,23.0,33.0,29.0,35.0,31.0,31.0,25.0,33.0,25.0,32.0,32.0,26.0,28.0,34.0,32.0,32.0,29.0,32.0,36.0,33.0
OH-03140000,41.0,39.0,30.0,34.0,34.0,32.0,29.0,29.0,41.0,25.0,34.0,38.0,28.0,42.0,33.0,27.0,34.0,40.0,36.0,27.0,29.0,40.0,36.0,31.0,44.0,38.0,33.0,36.0,34.0,32.0,37.0,27.0,42.0,37.0,34.0,37.0,31.0,39.0,34.0,32.0
OH-03144000,38.0,34.0,36.0,29.0,28.0,27.0,20.0,31.0,32.0,24.0,28.0,30.0,20.0,31.0,30.0,29.0,28.0,31.0,35.0,18.0,23.0,24.0,27.0,31.0,37.0,35.0,22.0,35.0,25.0,27.0,29.0,25.0,37.0,29.0,29.0,31.0,31.0,32.0,34.0,32.0
OH-03159540,36.0,37.0,35.0,34.0,31.0,34.0,23.0,25.0,19.0,21.0,44.0,39.0,26.0,42.0,27.0,31.0,28.0,41.0,26.0,27.0,31.0,23.0,28.0,24.0,44.0,31.0,28.0,32.0,28.0,33.0,37.0,27.0,39.0,32.0,39.0,30.0,33.0,33.0,37.0,38.0
OH-03237280,32.0,28.0,30.0,22.0,23.0,21.0,26.0,22.0,18.0,16.0,36.0,27.0,20.0,37.0,26.0,30.0,23.0,35.0,25.0,25.0,21.0,27.0,28.0,23.0,31.0,31.0,25.0,30.0,24.0,28.0,41.0,27.0,36.0,24.0,33.0,30.0,20.0,29.0,28.0,42.0
OH-03237500,39.0,43.0,36.0,33.0,33.0,38.0,31.0,33.0,18.0,14.0,37.0,38.0,34.0,38.0,33.0,27.0,25.0,40.0,28.0,25.0,21.0,25.0,37.0,28.0,41.0,41.0,31.0,36.0,26.0,23.0,40.0,31.0,41.0,31.0,35.0,30.0,29.0,41.0,36.0,44.0
OH-03238500,41.0,41.0,37.0,28.0,31.0,28.0,22.0,36.0,22.0,18.0,37.0,43.0,31.0,34.0,27.0,24.0,27.0,37.0,24.0,27.0,21.0,28.0,31.0,26.0,37.0,40.0,29.0,35.0,27.0,26.0,40.0,27.0,40.0,,,,,,,
OH-03241500,26.0,35.0,31.0,21.0,25.0,25.0,16.0,27.0,16.0,20.0,32.0,31.0,22.0,28.0,24.0,27.0,29.0,32.0,22.0,26.0,18.0,24.0,28.0,27.0,41.0,30.0,24.0,26.0,28.0,22.0,30.0,26.0,34.0,20.0,32.0,27.0,28.0,30.0,31.0,30.0
OH-04185000,19.0,21.0,19.0,16.0,18.0,18.0,17.0,29.0,27.0,21.0,23.0,25.0,21.0,25.0,22.0,14.0,22.0,17.0,24.0,21.0,14.0,20.0,17.0,15.0,21.0,18.0,16.0,25.0,21.0,16.0,22.0,15.0,21.0,15.0,19.0,14.0,17.0,31.0,16.0,23.0
OH-04196800,23.0,23.0,29.0,25.0,23.0,22.0,20.0,26.0,22.0,17.0,26.0,32.0,16.0,26.0,26.0,16.0,21.0,28.0,26.0,21.0,15.0,26.0,19.0,23.0,34.0,28.0,27.0,26.0,21.0,22.0,20.0,25.0,31.0,24.0,26.0,21.0,18.0,19.0,29.0,26.0
OH-04197100,29.0,27.0,25.0,26.0,27.0,20.0,17.0,22.0,20.0,18.0,23.0,38.0,22.0,33.0,24.0,18.0,21.0,25.0,30.0,20.0,17.0,28.0,21.0,19.0,30.0,28.0,21.0,20.0,26.0,32.0,20.0,25.0,32.0,26.0,25.0,23.0,18.0,22.0,27.0,30.0
OH-04197170,,,,,,21.0,21.0,29.0,26.0,16.0,24.0,39.0,21.0,35.0,28.0,15.0,22.0,22.0,32.0,21.0,20.0,26.0,21.0,22.0,28.0,25.0,23.0,20.0,23.0,36.0,17.0,21.0,35.0,24.0,24.0,26.0,20.0,19.0,25.0,30.0
OH-04213000,28.0,37.0,33.0,31.0,37.0,35.0,28.0,29.0,39.0,32.0,29.0,44.0,21.0,44.0,32.0,25.0,33.0,39.0,31.0,23.0,27.0,30.0,27.0,36.0,42.0,36.0,26.0,39.0,25.0,40.0,37.0,30.0,35.0,33.0,42.0,41.0,30.0,31.0,33.0,41.0
OK-07148400,,21.0,22.0,18.0,24.0,23.0,18.0,28.0,22.0,19.0,17.0,22.0,21.0,20.0,22.0,30.0,18.0,22.0,27.0,19.0,19.0,16.0,18.0,15.0,25.0,23.0,24.0,23.0,20.0,26.0,17.0,20.0,32.0,17.0,21.0,19.0,15.0,17.0,18.0,10.0
OK-07197000,18.0,11.0,19.0,17.0,16.0,20.0,17.0,21.0,16.0,10.0,16.0,24.0,19.0,22.0,29.0,18.0,17.0,17.0,20.0,21.0,24.0,17.0,18.0,14.0,16.0,18.0,12.0,18.0,18.0,23.0,21.0,18.0,16.0,13.0,19.0,18.0,19.0,9.0,14.0,20.0
OK-07301500,27.0,16.0,17.0,17.0,22.0,21.0,27.0,21.0,23.0,23.0,26.0,27.0,24.0,25.0,23.0,16.0,16.0,26.0,24.0,21.0,19.0,22.0,16.0,19.0,18.0,19.0,19.0,14.0,22.0,18.0,23.0,16.0,13.0,14.0,13.0,13.0,19.0,22.0,15.0,15.0
OK-07315700,13.0,9.0,19.0,14.0,14.0,14.0,17.0,21.0,21.0,16.0,14.0,21.0,27.0,30.0,20.0,22.0,15.0,24.0,16.0,11.0,19.0,8.0,21.0,15.0,12.0,19.0,13.0,14.0,15.0,13.0,14.0,13.0,6.0,10.0,20.0,8.0,13.0,20.0,16.0,15.0
OK-07335700,23.0,24.0,28.0,19.0,21.0,28.0,26.0,22.0,16.0,20.0,25.0,31.0,28.0,29.0,22.0,23.0,14.0,30.0,25.0,24.0,24.0,22.0,21.0,18.0,19.0,26.0,16.0,14.0,22.0,28.0,29.0,20.0,19.0,15.0,27.0,28.0,21.0,26.0,22.0,22.0
ON-02AB008,9.0,21.0,21.0,18.0,14.0,20.0,25.0,14.0,26.0,19.0,14.0,19.0,10.0,20.0,14.0,13.0,14.0,19.0,12.0,11.0,17.0,20.0,14.0,15.0,20.0,20.0,19.0,16.0,18.0,19.0,21.0,24.0,13.0,16.0,16.0,16.0,23.0,13.0,21.0,
ON-02BF002,15.0,11.0,11.0,14.0,14.0,18.0,12.0,17.0,17.0,16.0,11.0,13.0,16.0,12.0,17.0,16.0,20.0,16.0,11.0,11.0,14.0,15.0,15.0,12.0,14.0,17.0,11.0,10.0,13.0,16.0,16.0,13.0,19.0,9.0,15.0,13.0,15.0,14.0,21.0,
ON-02CF008,13.0,14.0,16.0,13.0,11.0,18.0,14.0,7.0,7.0,10.0,,,12.0,20.0,16.0,19.0,15.0,17.0,12.0,8.0,19.0,16.0,9.0,8.0,18.0,12.0,13.0,10.0,11.0,18.0,14.0,9.0,14.0,10.0,8.0,13.0,11.0,8.0,14.0,
ON-02EA005,11.0,12.0,13.0,9.0,9.0,11.0,14.0,9.0,8.0,7.0,9.0,8.0,9.0,10.0,11.0,12.0,12.0,11.0,9.0,5.0,11.0,11.0,9.0,5.0,12.0,10.0,12.0,13.0,10.0,13.0,11.0,9.0,9.0,9.0,12.0,15.0,6.0,11.0,15.0,11.0
ON-02EC002,10.0,15.0,9.0,8.0,12.0,14.0,11.0,10.0,6.0,8.0,14.0,12.0,9.0,11.0,16.0,16.0,8.0,13.0,9.0,7.0,13.0,15.0,13.0,8.0,14.0,13.0,10.0,14.0,12.0,12.0,15.0,15.0,15.0,11.0,17.0,17.0,12.0,12.0,13.0,10.0
ON-02FB007,16.0,23.0,22.0,18.0,19.0,13.0,16.0,20.0,20.0,22.0,16.0,21.0,19.0,19.0,17.0,20.0,20.0,26.0,19.0,14.0,23.0,22.0,17.0,15.0,19.0,18.0,16.0,14.0,13.0,21.0,18.0,23.0,19.0,18.0,24.0,19.0,20.0,20.0,31.0,17.0
ON-02FC001,21.0,19.0,18.0,16.0,22.0,17.0,18.0,24.0,18.0,21.0,16.0,23.0,22.0,25.0,18.0,22.0,16.0,27.0,17.0,14.0,20.0,30.0,20.0,12.0,22.0,17.0,14.0,20.0,15.0,22.0,22.0,24.0,21.0,26.0,26.0,20.0,18.0,17.0,29.0,22.0
ON-02GA010,18.0,15.0,20.0,27.0,28.0,22.0,,25.0,24.0,20.0,15.0,27.0,23.0,27.0,24.0,20.0,17.0,30.0,19.0,14.0,18.0,26.0,19.0,24.0,24.0,21.0,18.0,27.0,15.0,23.0,24.0,22.0,28.0,22.0,24.0,26.0,24.0,22.0,28.0,24.0
ON-02HL004,14.0,12.0,21.0,15.0,17.0,8.0,13.0,19.0,13.0,9.0,12.0,14.0,7.0,18.0,14.0,15.0,12.0,22.0,16.0,11.0,16.0,20.0,9.0,14.0,14.0,18.0,14.0,14.0,11.0,17.0,18.0,15.0,17.0,19.0,21.0,16.0,16.0,8.0,20.0,16.0
ON-02JC008,8.0,7.0,15.0,11.0,9.0,12.0,14.0,14.0,12.0,14.0,11.0,13.0,10.0,10.0,15.0,15.0,13.0,8.0,8.0,6.0,11.0,13.0,13.0,8.0,20.0,15.0,11.0,15.0,11.0,14.0,10.0,14.0,24.0,11.0,14.0,19.0,20.0,18.0,13.0,
ON-02KB001,7.0,7.0,6.0,6.0,9.0,5.0,4.0,5.0,4.0,7.0,5.0,9.0,6.0,7.0,6.0,9.0,9.0,6.0,4.0,4.0,6.0,6.0,4.0,4.0,8.0,8.0,4.0,6.0,10.0,6.0,7.0,10.0,7.0,6.0,7.0,7.0,6.0,5.0,9.0,
ON-02LB007,18.0,12.0,21.0,12.0,19.0,9.0,12.0,20.0,12.0,12.0,17.0,22.0,14.0,14.0,11.0,14.0,15.0,20.0,19.0,14.0,13.0,17.0,8.0,18.0,16.0,18.0,16.0,,,17.0,22.0,18.0,20.0,,22.0,11.0,19.0,12.0,27.0,19.0
ON-04DA001,6.0,3.0,6.0,4.0,4.0,7.0,7.0,3.0,5.0,10.0,6.0,4.0,7.0,5.0,4.0,4.0,3.0,2.0,5.0,6.0,4.0,5.0,4.0,5.0,7.0,4.0,6.0,6.0,8.0,5.0,6.0,7.0,5.0,8.0,3.0,5.0,7.0,5.0,,
ON-04GA002,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,,1.0,3.0,2.0,4.0,,,,,3.0,2.0,4.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,
ON-04GB004,1.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,0.0,3.0,4.0,2.0,4.0,2.0,1.0,1.0,4.0,3.0,4.0,,3.0,3.0,6.0,6.0,2.0,4.0,3.0,,4.0,3.0,4.0,2.0,3.0,5.0,5.0,4.0,3.0,3.0,3.0,2.0
ON-04JC002,3.0,6.0,9.0,9.0,5.0,8.0,7.0,7.0,11.0,6.0,4.0,10.0,5.0,6.0,5.0,11.0,3.0,5.0,3.0,9.0,9.0,10.0,5.0,8.0,5.0,7.0,7.0,5.0,9.0,8.0,9.0,12.0,7.0,8.0,8.0,10.0,5.0,8.0,14.0,11.0
ON-04KA001,11.0,8.0,10.0,9.0,9.0,9.0,9.0,5.0,14.0,9.0,9.0,10.0,10.0,10.0,14.0,14.0,7.0,8.0,8.0,7.0,14.0,11.0,10.0,9.0,10.0,15.0,10.0,3.0,12.0,11.0,15.0,13.0,11.0,11.0,10.0,12.0,9.0,17.0,12.0,
ON-04LJ001,12.0,7.0,7.0,8.0,8.0,10.0,8.0,7.0,11.0,13.0,8.0,10.0,11.0,13.0,11.0,13.0,11.0,9.0,7.0,10.0,9.0,12.0,8.0,7.0,9.0,17.0,9.0,5.0,8.0,7.0,12.0,11.0,7.0,8.0,14.0,13.0,14.0,13.0,12.0,
ON-04MF001,15.0,9.0,10.0,13.0,9.0,14.0,14.0,9.0,17.0,12.0,10.0,12.0,13.0,14.0,12.0,16.0,10.0,8.0,12.0,12.0,13.0,14.0,15.0,14.0,10.0,12.0,12.0,11.0,12.0,15.0,12.0,12.0,12.0,15.0,11.0,13.0,10.0,16.0,15.0,
ON-05PB014,,,5.0,,,5.0,4.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,7.0,3.0,5.0,5.0,3.0,7.0,6.0,4.0,5.0,4.0,5.0,4.0,6.0,4.0,6.0,6.0,7.0,6.0,4.0,5.0,4.0,,6.0,5.0,6.0,
OR-10396000,23.0,29.0,25.0,23.0,25.0,31.0,15.0,19.0,24.0,23.0,18.0,11.0,20.0,24.0,25.0,17.0,21.0,26.0,16.0,25.0,24.0,20.0,17.0,15.0,15.0,21.0,15.0,21.0,19.0,20.0,17.0,29.0,27.0,23.0,19.0,23.0,16.0,17.0,24.0,20.0
OR-13331500,16.0,18.0,16.0,18.0,17.0,20.0,16.0,17.0,16.0,20.0,14.0,16.0,24.0,22.0,22.0,15.0,20.0,18.0,18.0,16.0,21.0,19.0,17.0,11.0,16.0,16.0,15.0,15.0,17.0,10.0,20.0,17.0,18.0,19.0,15.0,18.0,16.0,19.0,22.0,17.0
OR-14020000,16.0,21.0,17.0,24.0,15.0,18.0,18.0,15.0,13.0,19.0,16.0,22.0,21.0,17.0,16.0,18.0,18.0,15.0,16.0,18.0,21.0,20.0,16.0,15.0,17.0,24.0,10.0,23.0,15.0,17.0,20.0,16.0,16.0,21.0,19.0,18.0,15.0,18.0,23.0,19.0
OR-14092750,,,,,22.0,24.0,15.0,15.0,18.0,28.0,23.0,22.0,20.0,17.0,22.0,16.0,21.0,27.0,21.0,18.0,23.0,15.0,20.0,17.0,21.0,21.0,16.0,18.0,21.0,17.0,14.0,21.0,18.0,28.0,16.0,24.0,12.0,19.0,23.0,18.0
OR-14096850,,,,,,15.0,10.0,10.0,9.0,17.0,17.0,12.0,11.0,8.0,14.0,8.0,13.0,18.0,14.0,16.0,16.0,15.0,8.0,10.0,11.0,13.0,3.0,14.0,14.0,16.0,17.0,19.0,12.0,15.0,11.0,12.0,9.0,11.0,20.0,9.0
OR-14137000,24.0,26.0,22.0,21.0,22.0,29.0,26.0,22.0,19.0,29.0,28.0,30.0,24.0,21.0,24.0,26.0,21.0,26.0,31.0,27.0,24.0,22.0,27.0,18.0,27.0,24.0,23.0,20.0,22.0,23.0,26.0,27.0,22.0,31.0,20.0,27.0,20.0,32.0,24.0,24.0
OR-14138800,30.0,30.0,25.0,29.0,25.0,36.0,29.0,33.0,27.0,32.0,31.0,34.0,26.0,27.0,26.0,28.0,27.0,35.0,37.0,30.0,33.0,31.0,30.0,30.0,30.0,35.0,25.0,30.0,26.0,29.0,34.0,35.0,30.0,41.0,25.0,34.0,22.0,36.0,33.0,29.0
OR-14138870,31.0,35.0,31.0,28.0,30.0,35.0,25.0,29.0,25.0,31.0,31.0,36.0,26.0,29.0,29.0,31.0,28.0,32.0,33.0,33.0,34.0,34.0,31.0,26.0,30.0,28.0,27.0,30.0,25.0,30.0,29.0,38.0,31.0,39.0,26.0,31.0,23.0,35.0,31.0,28.0
OR-14138900,27.0,33.0,36.0,25.0,35.0,39.0,29.0,31.0,25.0,33.0,40.0,39.0,26.0,28.0,31.0,34.0,31.0,36.0,36.0,29.0,30.0,36.0,31.0,25.0,33.0,32.0,28.0,30.0,26.0,27.0,31.0,41.0,31.0,36.0,25.0,36.0,29.0,38.0,30.0,29.0
OR-14139800,30.0,32.0,29.0,27.0,31.0,32.0,24.0,30.0,22.0,29.0,32.0,33.0,26.0,25.0,31.0,31.0,28.0,30.0,32.0,28.0,31.0,33.0,29.0,27.0,31.0,26.0,28.0,29.0,26.0,30.0,31.0,35.0,29.0,37.0,27.0,31.0,21.0,33.0,34.0,29.0
OR-14141500,34.0,33.0,31.0,30.0,33.0,38.0,32.0,34.0,26.0,37.0,35.0,35.0,30.0,32.0,33.0,30.0,26.0,32.0,35.0,31.0,32.0,38.0,32.0,26.0,32.0,32.0,30.0,29.0,28.0,32.0,34.0,37.0,33.0,43.0,28.0,34.0,27.0,35.0,32.0,31.0
